title,address,price,area,bath,room,property_type,description,year,parking,near_cc,near_school,near_parks,near_avenue,security,elevator,rest_area,pool
departamento de estreno en VENTA,"Calle Ramón Ribeyro, Miraflores, Perú  Miraflores, Lima, Lima",290000.0,110,2,2,Departamento,"Dpto 201 de 2 dormitorios de 110m2 A $ 290,000",2023,1,1,1,1,1,0,0,1,0
departamentos de estreno en VENTA,"Calle Ramón Ribeyro, Miraflores, Perú  Miraflores, Lima, Lima",327000.0,137,2,2,Departamento,Dpto # 104 de 2 dormitorios/ 2 Baños AO: 137m2,2023,1,1,1,1,1,0,0,1,0
VENDO DUPLEX 3 DORMITORIOS MIRAFLORES,"Avenida Casimiro Ulloa 330, Miraflores, Perú  Miraflores, Lima, Lima",358000.0,203,3,3,Departamento,"Vendo duplex linda vista panorámica, hacia la zona este de la ciudad, ubicaciòn expectacular, residencial, cerca a colegios Markhan, Pestalozzi, Carmelitas, Parque Reducto, Av. Benavides, y tambièn cerca a Wong de Benavides, en fin lugar estratégico. Tranquilo buen entorno de vecinos.",2009,1,1,1,1,1,0,0,1,0
OCASION VENDO CASA DE PLAYA FRENTE AL MAR,"Playa Gaviotas, Gaviotas, Asia, Lima, Perú  Asia, Cañete, Lima",430000.0,235,4,4,Casa,Primera Fila,0,1,0,0,0,0,0,0,1,0
ID 1034988 Venta Departamento Triplex,"Agua Marina 246, Bellavista, Perú  Bellavista, Callao, Callao",185000.0,200,4,4,Casa,"Primer piso , Ingreso independiente , 1 cochera techada , sala comedor , patio con parrilla , 2 habitaciones con baño propio cada una, lavandería cerrada, cocina completa cerrada con reposteros empotrados superiores he inferiores , en madera, todas puertas son de madera Caoba, también cuenta con un pequeño almacén debajo de la escalera.",1974,1,0,0,0,0,0,0,1,0
VENTA DE DEPARTAMENTO DENTRO DE CONDOMINIO SOLEIL EN ASIA,"Asia, Lima, Perú  Asia, Cañete, Lima",95000.0,78,2,2,Departamento,VENTA DE DEPARTAMENTO FULL AMOBLADO DENTRO DE CONDOMINIO,2021,1,1,0,1,1,0,0,1,0
Se vende casa en playa PUNTA CORRIENTES,"Punta Corrientes, Cerro Azul, Perú  Cerro Azul, Cañete, Lima",247000.0,220,5,4,Casa,Se vende casa en punta corrientes,0,0,0,0,0,0,0,0,0,0
Se vende casa en playa PUNTA CORRIENTES,"Punta Corrientes, Cerro Azul, Perú  Cerro Azul, Cañete, Lima",250000.0,220,5,4,Casa,CASA DE PLAYA en CONDOMINIO PLAYA PUNTA CORRIENTES,0,0,0,0,0,0,0,0,0,0
SE VENDE HERMOSO DEPARTAMENTO DE 106m2 EN ALAMEDA DE LIMA SUR,"La Alameda de Lima Sur, Chilca, Perú  Chilca, Cañete, Lima",75000.0,106,2,3,Departamento,"¡No te pierdas la oportunidad de adquirir este magnífico departamento en la urbanización ""La Alameda de Lima Sur"" en Chilca! Con una ubicación privilegiada en el segundo piso, este espacioso departamento de 106m2 cuenta con 3 dormitorios con closets empotrados, sala comedor, cocina amoblada y 2 baños, ofreciendo un ambiente acogedor y funcional. Sus finos acabados realzan la elegancia del espacio, creando un hogar sofisticado. Además, se puede adquirir una cochera disponible para tu comodidad. Con la documentación en regla e inscrito en Registros Públicos, este apartamento es una verdadera oportunidad de inversión.",2019,1,1,1,1,1,0,0,0,0
VENTA CASA HOSPEDAJE EN CHILCA CAÑETE,"Chilca, Cañete, Perú  Chilca, Cañete, Lima",345000.0,555,16,16,Casa,"VENTA de hermosa CASA HOSPEDAJE, en el distrito de CHILCA en Cañete.",2015,1,0,0,1,1,0,0,1,0
CASA EN VENTA ID: 1039360 Se Vende Casa En Alameda Sur Chilca A 5 Minutos De La Playa,"La Alameda de Lima Sur, Chilca, Perú  Chilca, Cañete, Lima",150000.0,189,3,5,Casa,"Se vende casa de estreno en el nuevo desarrollo Urbano Alameda Sur V Etapa, la casa queda a 5 minutos de la playa, puedes vivir todo el año o pasar la temporada de verano para disfrutar del sol y la playa a solo 1 hora de Lima.",2023,0,0,0,0,0,0,0,0,0
VENTA DE DEPA EN CHORRILLOS!,"Chorrillos, Provincia de Lima, Provincia de Lima",159000.0,266,2,3,Departamento,"Inmejorable ubicación en la zona más exclusiva del distrito, Av. José Olaya; a sólo unos pasos del Malecón Grau y el Circuito de playas, Restaurantes A1, Supermercados y todo el bienestar que Chorrillos les puede ofrecer.",0,0,0,0,0,0,0,0,0,0
Venta Departamento En Chorrillos - Dpt 505,"Chorrillos, Provincia de Lima, Provincia de Lima",341000.0,122,3,3,Departamento,"Aires 3 m2, vista al mar, en proyecto, piso 3, guardianía, flat.",0,0,0,0,0,1,1,0,0,0
OPORTUNIDAD ¡¡¡ EN VENTA ¡¡¡¡ DEPARTAMENTO + COCHERA - CHORRILLOS ¡¡,"Chorrillos, Provincia de Lima, Provincia de Lima",79730.0,56,2,3,Departamento,"Hermoso departamento, con excelente ubicación en Chorrillos",0,0,0,0,0,0,0,0,0,0
Duplex en venta Chorrillos,"Calle U-1, Ur. Los Cedros De Villa Etapa Xii, Chorrillos, Lima, 15067, PER  Chorrillos, Lima, Lima",125000.0,155,3,3,Departamento,Duplex en venta chorrillos,2014,0,0,0,0,0,0,0,1,0
Venta Departamento En Chorrillos,"Gastaneta, Chorrillos, Perú  Chorrillos, Provincia de Lima, Provincia de Lima",230235.0,96,2,3,Departamento,"10 pisos, sin muebles, vista a la calle, estreno, piso 8, guardianía, flat.",0,0,0,0,0,0,1,0,0,0
SE VENDE DEPARTAMENTO 67 M2 CHORRILLOS,"Calle los Meteoros, Chorrillos, Perú  Chorrillos, Provincia de Lima, Provincia de Lima",61000.0,67,2,3,Departamento,DEPARTAMENTO 67 M2,2010,0,1,1,1,1,0,0,1,0
Expectacular Departamento Con Aires Para Convertir Un Lindo Duplex Frente A Parque,"Las Malvinas 126, Chorrillos, Perú  Chorrillos, Lima, Lima",140000.0,215,2,3,Departamento,"Departamento de 2 písos para tener un lindo dúplex a tu gusto (segundo y tercer piso). Área de 215.40 metros totales, para tener amplias habitaciones, espacio para parrilla y tener más ambientes según tu necesidad.",0,0,1,1,1,0,0,0,1,0
"VENTA DE DEPARTAMENTO - ID 1020193 Chorrillos cerca malecon, Lima","Pardo 338, Lima, Perú  Chorrillos, Provincia de Lima, Provincia de Lima",42000.0,63,1,2,Departamento,"Departamento ubicado a espalda del Bco. de la Nación de Chorrillos, a 2 cuadras del malecón de Chorrillos.",1987,0,0,0,0,0,0,0,0,0
DEPARTAMENTO EN VENTA OCASION LIMITE CHORRILLOS Y SURCO,"Tambo Viejo 126, Chorrillos, Perú  Chorrillos, Provincia de Lima, Provincia de Lima",75000.0,66,2,3,Departamento,"EXCELENTE OCASION VENTA DPTO.LIMITE CHORRILLOS Y SURCO ubicado en 4to.piso, con AO 66 m sala comedor, cocina, lavandería, 3 dormitorios, el principal con baño incorporado, 2 baños y mantenimienro S/.85 soles. Precio de Venta US$ 75,000 dólares.",2012,0,1,0,1,0,0,0,0,0
"Departamento En Primer Piso Con Capacidad Para 2 Autos , Frente A Parque Anguila En Chorrillos","Las Malvinas 126, Chorrillos, Perú  Chorrillos, Lima, Lima",140000.0,168,2,3,Casa,"En venta de Casa sólo el Primer Piso con un área de 147.83. Se encuentra totalmente independizado y saneado, tiene un frente para capacidad de dos cocheras área de 16mts. Mejor que comprar un departamento, para vivir cómodamente con tu familia, tienes espacios libres con jardín y patio para disfrutar momentos familiares con niños y tus mascotas.",1998,1,0,0,0,0,0,0,1,0
CASA CON PROYECCION COMERCIAL ¡!!,"Chorrillos, Provincia de Lima, Provincia de Lima",310000.0,180,2,6,Casa,"En una zona céntrica y muy comercial, para invertir en cualquier negocio que le dé una muy buena rentabilidad, pues tiene los parámetros para construir 5 pisos más azotea. Y si construyes un edificio ecológico, tienes para 2 pisos adicionales. Cerca a avenidas principales como: Av. Ariosto Matellini, Av. Paseo de la República, Av. Guardia Civil. A unos minutos del Centro Comercial Plaza Lima Sur donde encontrarás tiendas por departamento como Ripley, Saga, tiendas comerciales de diferentes marcas, bancos, supermercados; diversión para grandes y chicos todos los fines de semana. La casa tiene dos pisos, donde cada piso es un pequeño departamento independiente que consta de sala, comedor, 3 dormitorios con 1 baño completo, cocina individual, cuarto y baño de servicio. En el primer piso hay una terraza y una cochera, con un cuarto adicional con baño. Solo tienes que llamarme y coordinamos una visita lo antes posible para que no pierdas ésta oportunidad.",0,1,0,0,0,0,0,0,1,0
"OFERTA $95,000 DPTO 68m2 02 DORM + 1 ESTAC MATELLINI CHORRILLOS","Avenida Paseo de la Republica 1800, Chorrillos, Lima, Peru  Chorrillos, Provincia de Lima, Municipalidad Metropolitana de Lima",95000.0,68,2,2,Departamento,Citas Fiorella 9.*8.*2.*0.*6.*3.*6.*3.*9,2021,1,1,1,1,1,0,0,1,0
"Dpto. 02 habitaciones en La Campiña, Chorrillos","Av. Guardia Civil 593, Chorrillos, Perú  Chorrillos, Provincia de Lima, Provincia de Lima",83000.0,61,2,2,Departamento,"Departamento, ubicado en un tercer piso, con vista y balcón a la avenida Guardia Civil y en muy buen estado.",2017,0,1,1,0,1,0,0,1,0
VENTA DE HERMOSO DPTO FLAT 60 M² EN CONDOMINIO PERSEO EN CHORRILLOS,"Chorrillos, Provincia de Lima, Provincia de Lima",75000.0,60,1,2,Departamento,"Contacto Raúl Cisneros C. 9,2,6,2,4,4,8,3,8",2018,1,0,1,0,0,0,0,0,0
"LINDO DEPARTAMENTO VENTA, CON EXCELENTE UBICACIÓN Y EN ZONA SEGURA","Chorrillos, Lima, Lima",117000.0,86,2,2,Departamento,"LINDO DEPARTAMENTO VENTA, CON EXCELENTE UBICACIÓN Y EN ZONA SEGURA",2012,0,0,0,0,0,0,0,0,0
RD..VENTA OCASION POR VIAJE- DEPARTAMENTO SURCO,"Velasco Astete, Lima, Perú  Chorrillos, Provincia de Lima, Provincia de Lima",225000.0,112,2,3,Departamento,"Bonito departamento, Piso 2, en edificio familiar, Vista interior, con acogedor living comedor muy Iluminado y con salida a pequeña terraza.",2002,1,1,1,1,1,0,0,1,0
ÚLTIMOS DPTOS. VISTA INTERIOR,"Chorrillos, Provincia de Lima, Gobierno Regional de Lima",97236.0,80,2,3,Departamento,Departamentos en venta en el distrito Chorrillos.,2020,0,1,1,1,1,0,0,1,0
"EN VENTA CASA ACOGEDORA Y DE ESPECIAL ARQUITECTURA EN LA ENCANTADA DE VILLA, CHORRILLOS","La Encantada De Villa, Chorrillos, Perú  Chorrillos, Provincia de Lima, Gobierno Regional de Lima",600000.0,385,3,5,Casa,EN VENTA CASA ACOGEDORA Y DE ESPECIAL ARQUITECTURA,2002,1,1,1,1,0,0,0,1,0
"se vende hermoso departamento en Urb. Los Cedros de Villa 3ra etapa, cerca a la UPC","El Cabo, Lima, Perú  Chorrillos, Lima, Lima",170000.0,130,2,4,Departamento,"VENDO hermoso departamento, cerca a colegios, universidades, centros comerciales y avenidas principales",2007,0,1,1,1,1,0,0,1,0
"Lindo departamento de estreno 2do piso, equipado","Calle Santa Teresa, Chorrillos, Perú  Chorrillos, Provincia de Lima, Provincia de Lima",145000.0,75,2,2,Departamento,"Lindo departamento de estreno, 2do piso sin ascensor, listo para entrega, muy iluminado, vista a calle",2021,0,1,1,1,1,0,1,0,0
Departamento en venta en condominio,"Miguel Grau, Prado, Chimbote, Peru  Chimbote, Santa, Áncash",36486.0,132,2,4,Departamento,Departamento en Condominio en venta.,0,1,0,0,0,0,0,0,0,0
VENTA DE BONITO DEPARTAMENTO EN ZONA EXCLUSIVA,"Avenida Víctor Raúl Haya de la Torre, Chimbote, Santa, Ancash, 02803, PER  Chimbote, Santa, Ancash",120000.0,166,2,3,Departamento,EXCELENTE OPORTUNIDAD DE VIVIR EN UNA URBANIZACION HERMOSA.,1995,0,1,1,1,1,0,0,1,0
ID: 1048543 Se Venden Departamentos 110.94M2 Urb. La Caleta - Chimbote (Ancash),"Las Casuarinas, Chimbote, Perú  Chimbote, Santa, Ancash",125000.0,111,3,3,Departamento,ACOGEDORES DEPARTAMENTOS EN EDIFICIO LAS CASUARINAS 309 - URB. LA CALETA - CHIMBOTE,2022,0,0,0,0,0,0,0,0,0
ID: 1048348 Se Venden Departamentos 82.82M2 Urb. La Caleta - Chimbote (Ancash),"Las Casuarinas, Chimbote, Perú  Chimbote, Santa, Ancash",105000.0,83,2,2,Departamento,ACOGEDORES DEPARTAMENTOS EN EDIFICIO LAS CASUARINAS 309 - URB. LA CALETA - CHIMBOTE,2015,0,0,0,0,0,0,0,0,0
Departamento en venta,"Miguel Grau, Prado, Chimbote, Peru  Chimbote, Santa, Áncash",29730.0,48,1,2,Departamento,Departamento en venta | Pertenece a un exclusivo conjunto urbano diseñado com los más altos estándares de calidad.,0,0,0,0,0,0,0,0,0,0
HERMOSA Y ACOGEDORA FINCA DE 6750 M2 EN VENTA - SAN MIGUEL DE CHEQUI - HURAZ - REGION ANCHAS,"Independencia, Huaraz, Ancash",650000.0,6750,6,6,Casa,INFORMES CON SOLEDAD TORRES,2010,1,0,1,0,1,0,0,1,0
Venta de Casa - Local en Huaraz Jr. José Olaya Urb. José Olaya,"Jose Olaya, Huaraz, Perú  Huaraz, Huaraz, Ancash",85000.0,83,2,1,Casa,"MantyObras Inmobiliaria tiene a la venta una CASA-LOCAL ubicado en el Jirón José Olaya, Urb. José Olaya, Distrito y Provincia de Huaraz, Departamento de Ancash.",2007,0,1,0,1,0,0,0,0,0
Venta de Casa en Huaraz,"C. las Sabilas 164, Huaraz 02002, Perú  Independencia, Huaraz, Áncash",185000.0,200,6,5,Casa,VENTA DE CASA EN HUARAZ EN LA URBANIZACION LOS QUENUALES,2002,1,0,0,0,0,0,0,1,0
VENTA CASONA EN EL CUSCO,"Cusco, Cusco, Cusco",982500.0,565,4,8,Casa,Venta Casona Colonial en el Centro Histórico del Cusco,1950,0,1,1,1,1,0,0,1,0
Departamentos de Lujo en La Merced Sur,"Alameda La Merced Sur, Huancayo, Perú  Huancayo, Huancayo, Junín",109700.0,126,2,3,Departamento,"Disfruta un nuevo concepto de vida con un diseño innovador y una privilegiada vista a la Alameda Sur, ubicado en el distrito de San Carlos, cerca de colegios, universidades y centros comerciales.",2023,0,0,0,0,0,0,0,0,0
VENDO MINI DEPARTAMENTO DE 45 M2 YURAC PUNCO,"Cusco, Cusco, Cusco",35000.0,45,1,1,Departamento,VENDO MINI DEPARTAMENTO DE 45 M2 EN YURAC PUNCO,0,0,0,0,1,0,0,0,0,0
VENDO CASA 53 M2 4 PISOS 1°ER PARADERO SAN SEBASTIAN CUSCO PERU,"San Sebastián, Cusco, Cusco",150000.0,53,2,3,Casa,VENDO CASA DE CUATRO PISOS 53 M2,0,0,0,0,1,0,0,0,0,0
VENDO DEPARTAMENTO DUPLEX 136 M2 WANCHAQ CUSCO PERU,"Wanchaq, Cusco, Cusco",155000.0,136,2,3,Departamento,VENDO DEPARTAMENTO DUPLEX 136 M2 WANCHAQ CUSCO PERU,0,0,0,0,1,0,0,0,1,0
VENDO DEPARTAMENTO DE 95 M2 AGUA BUENA,"San Sebastián, Cusco, Cusco",79000.0,95,2,3,Departamento,VENDO DEPARTAMENTO DE 95 M2 EN URB. AGUA BUENA,0,0,0,0,1,0,0,0,0,0
VENDO DEPARTAMENTOS 112 M2 APV ZORZALES CUSCO PERU,"San Sebastian, Cuzco, Cuzco",93000.0,112,2,3,Departamento,"Vendo departamentos nuevos de estreno edificio moderno con ascensor, un departamento por piso 112 metros cuadrados cada uno, además cuenta con área común en la terraza para lavandería, medidores propios de agua y luz.",0,0,0,0,1,0,0,1,1,0
VENDO HOSPEDAJE / TERRENO - CENTRO DE CUSCO PERU,"Cusco, Cuzco, Cuzco",2000000.0,1065,4,10,Casa,"Vendo propiedad como terreno de  1065 M2. De área, cuenta con dos frontis de: 20 ML.  Hacia la Av. Tullumayo y 20ML.  Hacia la calle Collacalle, a 50 metros de la Plazoleta Limac pampa, a tres cuadras de plaza de armas del Cusco. Con parámetros de construcción en la zona de 3 pisos, cuenta con tres bloques de construcción actualmente que pueden ser restaurados perfectamente, a las personas interesadas pueden hacer sus consultas al telf,",1975,1,0,0,1,0,0,0,1,0
VENDO CASONA 562 M2 A MEDIA CUADRA PLAZA DE ARMAS DE CUSCO PERU,"Cusco, Cusco, Cusco",4500000.0,1082,10,18,Casa,VENDO CASONA CACERES 562 M2 A MEDIA CUADRA PLAZA CUSCO PERU,0,0,0,0,1,0,0,0,1,0
VENDO DEPARTAMENTO DE 110 M2 HUANCARO CUSCO PERU,"Santiago, Cusco, Cusco",138000.0,110,3,3,Departamento,VENDO DEPARTAMENTO DE 110 M2 HUANCARO CUSCO PERU,0,1,0,0,1,0,0,0,1,0
VENDO EDIFICIO / LOTE 294 M2 A PRECIO DE TERRENO WANCHAQ CUSCO PERU,"Cusco, Cuzco, Cuzco",735000.0,850,10,19,Casa,"Vendo edificio de 294 M2 Área de terreno 850 M2 de construcción en 3 pisos, ubicado en Urb. Quispicanchis, Cusco Perú, a precio de terreno, con las siguientes características: 2 tiendas hacia la calle 1 departamento amplio y 10 minidepartamentos, actualmente se encuentra con inquilinos todos con contratos condicionados, al momento de la venta desocupan en 30 días de plazo máximo, no obstante él comprador puede seguir alquilando,  se vende a precio de terreno 2500 dólares M2, documentación en regla, titulo independizado,  inscrito en los registros públicos de cusco,  con servicio de transporte público paradero a una cuadra, buen clima todo el año, cerca de colegios universidades, centros comerciales y bancos, para ver la propiedad hacer cita al",0,0,0,0,1,0,0,0,0,0
Vendo departamento en estreno en Umacollo Yanahuara,"Av Metropolitana, Yanahuara, Perú  Yanahuara, Arequipa, Arequipa",134000.0,110,2,3,Departamento,"Vendo departamento en estreno ubicado frente a parque en un 4to piso con ascensor en Umacollo , por a avenida metropolitana para el lado de macro.",2021,1,1,1,1,1,0,1,0,0
"VENDO CASA 310 M2 CONSTRUCCION, ENACO SAN SEBASTIAN CUSCO PERU","San Sebastián, Cusco, Cusco",220000.0,310,5,5,Casa,"Vendo hermosa casa de 310 metros cuadrados de construcción en 3 pisos, el terreno tiene 150 metros cuadrados, ubicada en condominio Las Terrazas (entrando por el paradero Enaco de Av. De la Cultura) la propiedad consta de 5 habitaciones, cocina, sala amplia, comedor, sala de GYM, cochera hasta para tres carros, 5 baños, en esquina con mucha luz natural todo el día,",0,1,0,0,1,0,0,0,1,1
VENDO CASA EN EL TAMBO HUANCAYO A PRECIO DE TERRENO,"El Tambo, Huancayo, Junín",350000.0,250,2,3,Casa,COMODA CASA EN JR TRUJILLO - EL TAMBO - HUANCAYO QUE SE VENDE A PRECIO DE TERRENO.,1971,0,1,1,1,1,0,0,1,0
Vendo linda casa de 3 pisos mas Tienda - En esquina - Pio Pata - Huancayo –,"Calle Montes, Ur. Pio Pata, El Tambo, Huancayo, Junín, 12004, PER  El Tambo, Huancayo, Junín",350000.0,351,4,6,Casa,Vendo linda casa de 3 pisos mas Tienda - En esquina - Pio Pata - Huancayo –,2019,1,1,1,1,1,0,0,1,0
En Venta Departamentos Desde 104 M2 En La Urb La Pradera – Santa Anita,"El Agustino, Lima, Lima",85000.0,105,2,3,Departamento,"Edificio de 5 pisos, cuento con un departamento por piso, construido los dos primeros pisos en el año 2002 y los siguientes pisos a partir del 2014. Tiene áreas desde los 104 m2 hasta los 111 m2. Ubicado en una zona segura rodeado de casas y cerca al mercado 20 de Enero, en el distrito de Santa Anita, referencia la cuadra 11 de la Av Los Chancas.",2019,0,0,1,1,1,0,0,0,0
Vendo Departamento 5to Piso en El Agustino,"El Agustino, Lima, Perú  El Agustino, Lima, Lima",75000.0,120,2,2,Departamento,Con área total de 120mt2,2000,0,0,0,0,1,0,0,0,0
Vendo Bonito Departamento En 5To Piso,"Parques de El Agustino, El Agustino, Perú  El Agustino, Lima, Lima",50000.0,62,1,3,Departamento,"VENDO BONITO DEPARTAMENTO CONSTA DE TRES HABITACIONES, SALA COMEDOR, COCINA INDEPENDIENTE, Y LAVANDERÍA , UN BAÑO COMPLETO , EN CONDOMINIO CERRADO CON VIGILANCIA 24/7",2013,0,1,1,1,0,1,0,0,0
Se Vende Departamento en Condominio Los Nogales - El Agustino,"Calle 2, El Agustino, Perú  El Agustino, Lima, Lima",64595.0,67,1,3,Departamento,¡No pierdas la oportunidad de tener tu propio departamento en una ubicación estratégica y a un precio accesible en El Agustino!,2009,0,1,1,1,1,0,0,0,0
"VENTA DE DEPARTAMENTO, AV NOGALES A 5 MIN MALL SANTA ANITA","Av. los Nogales 251, El Agustino, Perú  El Agustino, Provincia de Lima, Provincia de Lima",63999.0,63,1,2,Departamento,CONTACTO: HENRRY MATENCIO,2019,0,1,1,1,1,0,0,1,0
VENTA DEPARTAMENTO EN SANTA BEATRIZ - DPT 1007 AL 1907,"Huacho, Huaura, Lima",126005.0,73,2,2,Departamento,"20 Pisos, Vista a la Calle, En proyecto, Piso 8, Guardianía, Flat.",0,1,0,0,1,1,1,0,0,0
VENTA DEPARTAMENTO EN SANTA BEATRIZ - DPT 805 AL 1905,"Huacho, Huaura, Lima",123157.0,71,2,2,Departamento,"20 Pisos, Vista a la Calle, En proyecto, Piso 3, Guardianía, Flat.",0,1,0,0,1,1,1,0,0,0
DEPARTAMENTO EN VENTA PARQUE DEL AGUSTINO LOS SAUCES,"Los Sauces, El Agustino, Perú  El Agustino, Lima, Lima",54000.0,64,2,3,Departamento,"Consultar por la asesora Cecilia Tang, codigo de propiedad 1.0.5.3.3.2.9",2023,0,0,0,0,0,0,0,0,0
HERMOSO DPTO DE 3 HABITACIONES EN VENTA CONDOMINIO LOS SAUCES – EL AGUSTINO,"Condominio Los Sauces, Calle 3, El Agustino, Perú  El Agustino, Lima, Lima",64595.0,63,1,3,Departamento,"DEPARTAMENTO UBICADO EN EL CONDOMINIO LOS SAUCES DE EL AGUSTINO, CON EXCELENTES ACABADOS Y TOTALMENTE REMODELADO.",2012,0,1,0,0,0,0,0,0,0
VENDO DEPARTAMENTO EN EL AGUSTINO,"Calle 2, El Agustino, Perú  El Agustino, Lima, Lima",63000.0,62,1,3,Departamento,VENDO DEPARTAMENTO EN EL CONJUNTO RESIDENCIAL LOS ROBLES,2015,0,1,1,1,0,0,0,0,0
En Venta Departamentos Desde 104 M2 En La Urb La Pradera – Santa Anita,"El Agustino, Lima, Lima",115000.0,112,2,3,Departamento,"Edificio de 5 pisos, cuento con un departamento por piso, construido los dos primeros pisos en el año 2002 y los siguientes pisos a partir del 2014. Tiene áreas desde los 104 m2 hasta los 111 m2. Ubicado en una zona segura rodeado de casas y cerca al mercado 20 de Enero, en el distrito de Santa Anita, referencia la cuadra 11 de la Av Los Chancas.",2020,0,0,1,1,1,0,0,0,0
VENTA DEPARTAMENTO EN SANTA BEATRIZ - DPT 409 AL 809,"Huacho, Huaura, Lima",118276.0,67,2,2,Departamento,"20 Pisos, Vista a la Calle, En proyecto, Piso 2, Guardianía, Flat.",0,1,0,0,1,1,1,0,0,0
VENTA DEPARTAMENTO EN SANTA BEATRIZ - DPT 304 AL 1704,"Huacho, Huaura, Lima",120270.0,72,3,2,Departamento,"20 Pisos, Vista Interior, En proyecto, Piso 3, Guardianía, Duplex.",0,1,0,0,1,1,1,0,0,0
VENTA DEPARTAMENTO EN SANTA BEATRIZ - DPT 909 AL 1709,"Huacho, Huaura, Lima",136562.0,79,2,2,Departamento,"20 Pisos, Vista a la Calle, En proyecto, Piso 3, Guardianía, Flat.",0,1,0,0,1,1,1,0,1,0
"Se Vende! Lindo Departamento, Seguro Y Moderno! 4To Piso","Ca. Amparo Cárdenas 335, Huacho, Perú  Huacho, Huaura, Gobierno Regional de Lima",53000.0,80,2,3,Departamento,"Este lindo departamento esta ubicado en el distrito de huacho muy cerca a TOTTUS, TERMINAL TERRESTRE y a avenidas principales como AV. P ESPINAR, AV. SALAVERRY y a la AV. LA PAZ. Zona muy comercial y céntrica.",2017,0,0,0,0,0,0,0,0,0
